Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[disease]	Characteristics[cell line]	Characteristics[cell type]	Characteristics[genotype]	Material Type	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_STDEV]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	Factor Value[organism]	Factor Value[cell type]	Factor Value[genotype]	Factor Value[disease]	Factor Value[protocol]
NW141014-V_47	ERS2156568	SAMEA104545284	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_47	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_47	sequencing assay	ERX2319229	NW141014-V_47.fastq.gz	NW141014-V_47.fastq.gz	ERR2266392	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/002/ERR2266392/ERR2266392.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_48	ERS2156569	SAMEA104545285	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_48	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_48	sequencing assay	ERX2319230	NW141014-V_48.fastq.gz	NW141014-V_48.fastq.gz	ERR2266393	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/003/ERR2266393/ERR2266393.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_50	ERS2156570	SAMEA104545286	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_50	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_50	sequencing assay	ERX2319231	NW141014-V_50.fastq.gz	NW141014-V_50.fastq.gz	ERR2266394	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/004/ERR2266394/ERR2266394.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_51	ERS2156571	SAMEA104545287	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_51	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_51	sequencing assay	ERX2319232	NW141014-V_51.fastq.gz	NW141014-V_51.fastq.gz	ERR2266395	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/005/ERR2266395/ERR2266395.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_52	ERS2156572	SAMEA104545288	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_52	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_52	sequencing assay	ERX2319233	NW141014-V_52.fastq.gz	NW141014-V_52.fastq.gz	ERR2266396	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/006/ERR2266396/ERR2266396.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_53	ERS2156573	SAMEA104545289	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_53	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_53	sequencing assay	ERX2319234	NW141014-V_53.fastq.gz	NW141014-V_53.fastq.gz	ERR2266397	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/007/ERR2266397/ERR2266397.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_54	ERS2156574	SAMEA104545290	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_54	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_54	sequencing assay	ERX2319235	NW141014-V_54.fastq.gz	NW141014-V_54.fastq.gz	ERR2266398	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/008/ERR2266398/ERR2266398.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_55	ERS2156575	SAMEA104545291	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_55	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_55	sequencing assay	ERX2319236	NW141014-V_55.fastq.gz	NW141014-V_55.fastq.gz	ERR2266399	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/009/ERR2266399/ERR2266399.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_56	ERS2156576	SAMEA104545292	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_56	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_56	sequencing assay	ERX2319237	NW141014-V_56.fastq.gz	NW141014-V_56.fastq.gz	ERR2266400	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/000/ERR2266400/ERR2266400.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_57	ERS2156577	SAMEA104545293	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_57	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_57	sequencing assay	ERX2319238	NW141014-V_57.fastq.gz	NW141014-V_57.fastq.gz	ERR2266401	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/001/ERR2266401/ERR2266401.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_58	ERS2156578	SAMEA104545294	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_58	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_58	sequencing assay	ERX2319239	NW141014-V_58.fastq.gz	NW141014-V_58.fastq.gz	ERR2266402	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/002/ERR2266402/ERR2266402.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_59	ERS2156579	SAMEA104545295	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_59	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_59	sequencing assay	ERX2319240	NW141014-V_59.fastq.gz	NW141014-V_59.fastq.gz	ERR2266403	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/003/ERR2266403/ERR2266403.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_60	ERS2156580	SAMEA104545296	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_60	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_60	sequencing assay	ERX2319241	NW141014-V_60.fastq.gz	NW141014-V_60.fastq.gz	ERR2266404	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/004/ERR2266404/ERR2266404.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_62	ERS2156581	SAMEA104545297	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_62	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_62	sequencing assay	ERX2319242	NW141014-V_62.fastq.gz	NW141014-V_62.fastq.gz	ERR2266405	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/005/ERR2266405/ERR2266405.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_63	ERS2156582	SAMEA104545298	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_63	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_63	sequencing assay	ERX2319243	NW141014-V_63.fastq.gz	NW141014-V_63.fastq.gz	ERR2266406	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/006/ERR2266406/ERR2266406.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_67	ERS2156583	SAMEA104545299	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_67	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_67	sequencing assay	ERX2319244	NW141014-V_67.fastq.gz	NW141014-V_67.fastq.gz	ERR2266407	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/007/ERR2266407/ERR2266407.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_70	ERS2156584	SAMEA104545300	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_70	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_70	sequencing assay	ERX2319245	NW141014-V_70.fastq.gz	NW141014-V_70.fastq.gz	ERR2266408	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/008/ERR2266408/ERR2266408.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_71	ERS2156585	SAMEA104545301	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_71	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_71	sequencing assay	ERX2319246	NW141014-V_71.fastq.gz	NW141014-V_71.fastq.gz	ERR2266409	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/009/ERR2266409/ERR2266409.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_72	ERS2156586	SAMEA104545302	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_72	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_72	sequencing assay	ERX2319247	NW141014-V_72.fastq.gz	NW141014-V_72.fastq.gz	ERR2266410	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/000/ERR2266410/ERR2266410.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_73	ERS2156587	SAMEA104545303	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_73	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_73	sequencing assay	ERX2319248	NW141014-V_73.fastq.gz	NW141014-V_73.fastq.gz	ERR2266411	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/001/ERR2266411/ERR2266411.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_74	ERS2156588	SAMEA104545304	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_74	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_74	sequencing assay	ERX2319249	NW141014-V_74.fastq.gz	NW141014-V_74.fastq.gz	ERR2266412	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/002/ERR2266412/ERR2266412.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_75	ERS2156589	SAMEA104545305	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_75	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_75	sequencing assay	ERX2319250	NW141014-V_75.fastq.gz	NW141014-V_75.fastq.gz	ERR2266413	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/003/ERR2266413/ERR2266413.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_76	ERS2156590	SAMEA104545306	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_76	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_76	sequencing assay	ERX2319251	NW141014-V_76.fastq.gz	NW141014-V_76.fastq.gz	ERR2266414	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/004/ERR2266414/ERR2266414.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_77	ERS2156591	SAMEA104545307	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_77	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_77	sequencing assay	ERX2319252	NW141014-V_77.fastq.gz	NW141014-V_77.fastq.gz	ERR2266415	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/005/ERR2266415/ERR2266415.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_78	ERS2156592	SAMEA104545308	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_78	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_78	sequencing assay	ERX2319253	NW141014-V_78.fastq.gz	NW141014-V_78.fastq.gz	ERR2266416	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/006/ERR2266416/ERR2266416.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_79	ERS2156593	SAMEA104545309	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_79	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_79	sequencing assay	ERX2319254	NW141014-V_79.fastq.gz	NW141014-V_79.fastq.gz	ERR2266417	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/007/ERR2266417/ERR2266417.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_83	ERS2156594	SAMEA104545310	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_83	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_83	sequencing assay	ERX2319255	NW141014-V_83.fastq.gz	NW141014-V_83.fastq.gz	ERR2266418	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/008/ERR2266418/ERR2266418.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_84	ERS2156595	SAMEA104545311	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_84	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_84	sequencing assay	ERX2319256	NW141014-V_84.fastq.gz	NW141014-V_84.fastq.gz	ERR2266419	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/009/ERR2266419/ERR2266419.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_85	ERS2156596	SAMEA104545312	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_85	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_85	sequencing assay	ERX2319257	NW141014-V_85.fastq.gz	NW141014-V_85.fastq.gz	ERR2266420	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/000/ERR2266420/ERR2266420.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_90	ERS2156597	SAMEA104545313	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_90	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_90	sequencing assay	ERX2319258	NW141014-V_90.fastq.gz	NW141014-V_90.fastq.gz	ERR2266421	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/001/ERR2266421/ERR2266421.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW141014-V_93	ERS2156598	SAMEA104545314	Homo sapiens	normal	GM12891	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW141014-V_93	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW141014-V_93	sequencing assay	ERX2319259	NW141014-V_93.fastq.gz	NW141014-V_93.fastq.gz	ERR2266422	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/002/ERR2266422/ERR2266422.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW140505-III_16	ERS2156599	SAMEA104545315	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW140505-III_16	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW140505-III_16	sequencing assay	ERX2319260	NW140505-III_16.fastq.gz	NW140505-III_16.fastq.gz	ERR2266423	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/003/ERR2266423/ERR2266423.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW140505-III_23	ERS2156600	SAMEA104545316	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW140505-III_23	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW140505-III_23	sequencing assay	ERX2319261	NW140505-III_23.fastq.gz	NW140505-III_23.fastq.gz	ERR2266424	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/004/ERR2266424/ERR2266424.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW140505-III_83	ERS2156601	SAMEA104545317	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW140505-III_83	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW140505-III_83	sequencing assay	ERX2319262	NW140505-III_83.fastq.gz	NW140505-III_83.fastq.gz	ERR2266425	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/005/ERR2266425/ERR2266425.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW140619-III_07	ERS2156602	SAMEA104545318	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW140619-III_07	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW140619-III_07	sequencing assay	ERX2319263	NW140619-III_07.fastq.gz	NW140619-III_07.fastq.gz	ERR2266426	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/006/ERR2266426/ERR2266426.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW140619-III_08	ERS2156603	SAMEA104545319	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW140619-III_08	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW140619-III_08	sequencing assay	ERX2319264	NW140619-III_08.fastq.gz	NW140619-III_08.fastq.gz	ERR2266427	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/007/ERR2266427/ERR2266427.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW140619-III_09	ERS2156604	SAMEA104545320	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW140619-III_09	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW140619-III_09	sequencing assay	ERX2319265	NW140619-III_09.fastq.gz	NW140619-III_09.fastq.gz	ERR2266428	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/008/ERR2266428/ERR2266428.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW140619-III_20	ERS2156605	SAMEA104545321	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW140619-III_20	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW140619-III_20	sequencing assay	ERX2319266	NW140619-III_20.fastq.gz	NW140619-III_20.fastq.gz	ERR2266429	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/009/ERR2266429/ERR2266429.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW140619-III_22	ERS2156606	SAMEA104545322	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW140619-III_22	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW140619-III_22	sequencing assay	ERX2319267	NW140619-III_22.fastq.gz	NW140619-III_22.fastq.gz	ERR2266430	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/000/ERR2266430/ERR2266430.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW140619-III_23	ERS2156607	SAMEA104545323	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW140619-III_23	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW140619-III_23	sequencing assay	ERX2319268	NW140619-III_23.fastq.gz	NW140619-III_23.fastq.gz	ERR2266431	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/001/ERR2266431/ERR2266431.fastq.gz	102	52	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
